Rev 0,Rev 1,Rev 2,Rev 3,Rev 4,Rev 5
169,50,19,16,01:24.4,84447
169,50,20,16,01:24.0,83997
169,50,21,16,01:24.4,84395
169,50,22,16,01:25.5,85524
169,50,23,15,01:24.6,84603
169,50,24,15,01:26.3,86332
169,50,25,16,01:27.6,87564
169,50,26,17,01:43.1,103071
169,50,27,17,01:22.4,82366
169,50,28,17,01:23.3,83273
169,50,29,15,01:25.0,85003
169,50,30,14,01:23.6,83562
169,50,31,14,01:23.4,83405
169,50,32,14,01:23.3,83313
169,50,33,14,01:24.5,84458
169,50,34,14,01:23.5,83509
169,50,35,14,01:23.2,83227
169,50,36,14,01:25.0,84950
169,50,37,14,01:23.5,83461
169,50,38,14,01:24.0,83977
169,50,39,14,01:23.9,83874
169,50,40,14,01:24.0,83960
169,50,41,14,01:23.2,83155
169,50,42,14,01:23.5,83464
169,50,43,14,01:25.7,85684
169,50,44,14,01:23.7,83695
169,50,45,14,01:23.3,83262
169,50,46,14,01:23.3,83257
169,50,47,15,01:26.2,86195
169,50,48,16,01:45.1,105096
169,50,49,16,01:23.9,83859
169,50,50,16,01:24.3,84276
169,50,51,15,01:24.8,84776
169,50,52,15,01:23.2,83185
169,50,53,15,01:23.2,83236
169,50,54,15,01:23.3,83262
169,50,55,15,01:23.7,83705
169,50,56,15,01:23.6,83620
169,50,57,15,01:23.7,83677
169,50,58,15,01:23.5,83459
169,50,59,15,01:25.3,85274
169,50,60,15,01:26.3,86318
169,50,61,15,01:24.7,84691
169,50,62,15,01:25.9,85940
169,50,63,14,01:25.3,85293
169,50,64,14,01:24.7,84691
169,50,65,14,01:24.6,84560
169,50,66,14,01:23.8,83845
169,50,67,13,01:24.5,84521
169,50,68,13,01:23.0,82954
169,50,69,13,01:22.8,82799
169,50,70,13,01:22.7,82707
169,50,71,13,01:23.3,83284
169,50,72,13,01:22.7,82695
169,50,73,13,01:22.8,82818
169,50,74,13,01:22.5,82482
169,50,75,13,01:23.1,83136
169,48,1,19,01:40.9,100887
169,48,2,19,01:25.0,84962
169,48,3,19,01:26.0,86028
169,48,4,19,01:25.5,85464
169,48,5,19,01:25.4,85368
169,48,6,19,01:24.9,84923
169,48,7,19,01:25.2,85191
169,48,8,19,01:25.3,85259
169,48,9,19,01:25.2,85200
169,48,10,18,01:25.2,85237
169,48,11,18,01:24.6,84639
169,48,12,18,01:24.9,84937
169,48,13,18,01:24.8,84753
169,48,14,18,01:25.0,84960
169,48,15,18,01:24.4,84424
169,48,16,17,01:24.2,84179
169,48,17,17,01:24.8,84754
169,48,18,17,01:24.3,84281
169,48,19,17,01:24.2,84180
169,48,20,17,01:24.4,84384
169,48,21,17,01:25.6,85560
169,48,22,17,01:24.3,84344
169,48,23,16,01:25.3,85273
169,48,24,16,01:24.7,84681
169,48,25,15,01:25.6,85580
169,48,26,15,01:24.6,84550
169,48,27,15,01:24.7,84729
169,48,28,15,01:28.0,88027
169,48,29,17,01:43.9,103948
169,48,30,17,01:25.5,85544
169,48,31,17,01:23.7,83696
169,48,32,17,01:24.4,84435
169,48,33,17,01:26.5,86527
169,48,34,17,01:24.5,84484
169,48,35,17,01:24.2,84193
169,48,36,17,01:24.4,84393
169,48,37,17,01:24.2,84158
169,48,38,17,01:24.6,84564
169,48,39,17,01:24.5,84530
169,48,40,17,01:24.2,84160
169,48,41,17,01:26.5,86481
169,48,42,17,01:25.6,85638
169,48,43,17,01:25.2,85242
169,48,44,17,01:29.7,89715
169,48,45,17,01:31.6,91593
169,48,46,17,01:45.9,105876
169,48,47,17,01:25.0,84992
169,48,48,17,01:24.1,84114
169,48,49,17,01:23.5,83475
169,48,50,17,01:28.3,88265
169,48,51,18,01:43.8,103782
169,48,52,18,01:25.1,85078
169,48,53,17,01:23.4,83388
169,48,54,17,01:23.6,83639
169,48,55,17,01:24.6,84637
169,48,56,17,01:23.6,83592
169,48,57,17,01:25.5,85519
169,48,58,17,01:24.5,84521
169,48,59,17,01:23.9,83873
169,48,60,17,01:23.9,83935
169,48,61,17,01:24.1,84135
169,48,62,17,01:24.1,84126
169,48,63,16,01:25.8,85811
169,48,64,16,01:24.6,84630
169,48,65,16,01:24.3,84278
169,48,66,16,01:24.0,84046
169,48,67,16,01:26.0,85969
169,48,68,15,01:24.7,84702
169,48,69,15,01:23.7,83740
169,48,70,15,01:24.6,84552
169,48,71,15,01:23.9,83863
169,48,72,15,01:23.9,83946
169,48,73,15,01:25.2,85168
169,48,74,15,01:26.4,86411
169,60,1,20,01:41.9,101914
169,60,2,20,01:26.0,86016
169,60,3,20,01:25.5,85514
169,60,4,20,01:25.8,85775
169,60,5,20,01:25.5,85502
169,60,6,20,01:25.4,85409
169,60,7,20,01:25.5,85498
169,60,8,20,01:26.0,85991
169,60,9,20,01:26.4,86443
169,60,10,19,01:26.0,86045
169,60,11,19,01:26.5,86450
169,60,12,19,01:26.2,86182
169,60,13,19,01:26.1,86071
169,60,14,19,01:26.0,85981
169,60,15,19,01:25.6,85568
169,60,16,18,01:25.5,85454
169,60,17,18,01:26.8,86788
169,60,18,18,01:24.7,84722
169,60,19,18,01:25.5,85538
169,60,20,19,01:27.7,87651
169,60,21,19,01:25.8,85835
169,60,22,19,01:27.0,86964
169,60,23,18,01:24.9,84906
169,60,24,18,01:26.6,86551
169,60,25,18,01:25.9,85949
169,60,26,18,01:27.5,87476
169,60,27,18,01:49.2,109245
169,60,28,18,01:27.0,86992
169,60,29,18,01:23.9,83912
169,60,30,18,01:24.7,84745
169,60,31,18,01:25.0,85035
169,60,32,18,01:26.8,86838
169,60,33,18,01:26.1,86128
169,60,34,18,01:25.1,85145
169,60,35,18,01:24.1,84134
169,60,36,18,01:24.9,84934
169,60,37,18,01:26.8,86827
169,60,38,18,01:25.2,85191
169,60,39,18,01:24.5,84501
169,60,40,18,01:26.3,86255
169,60,41,18,01:24.1,84110
169,60,42,18,01:25.9,85877
169,60,43,18,01:25.4,85406
169,60,44,18,01:24.7,84708
169,60,45,18,01:26.0,85952
169,60,46,18,01:24.2,84243
169,60,47,18,01:24.8,84821
169,60,48,18,01:24.6,84589
169,60,49,18,01:25.2,85183
169,60,50,18,01:26.9,86909
169,60,51,17,01:24.1,84071
169,60,52,17,01:27.0,87022
169,60,53,18,01:44.6,104578
169,60,54,18,01:25.5,85489
169,60,55,18,01:24.4,84437
169,60,56,18,01:24.5,84483
169,60,57,18,01:24.6,84551
169,60,58,18,01:26.0,86017
169,60,59,18,01:24.2,84165
169,60,60,18,01:24.4,84416
169,60,61,18,01:24.2,84180
169,60,62,18,01:27.3,87303
169,60,63,17,01:25.1,85071
169,60,64,17,01:24.6,84615
169,60,65,17,01:25.8,85757
169,60,66,17,01:25.9,85918
169,60,67,17,01:28.4,88386
169,60,68,16,01:44.4,104449
169,35,1,21,01:52.8,112841
169,35,2,22,02:02.6,122593
169,35,3,22,01:23.4,83422
169,35,4,22,01:22.8,82804
169,35,5,22,01:22.6,82617
169,35,6,22,01:23.4,83424
169,35,7,22,01:24.5,84468
169,35,8,22,01:24.2,84153
169,35,9,21,01:22.3,82313
169,35,10,20,01:22.9,82930
169,35,11,20,01:22.2,82177
169,35,12,20,01:22.2,82188
169,35,13,20,01:21.8,81846
169,35,14,20,01:24.8,84844
169,35,15,20,01:22.3,82279
169,35,16,20,01:22.2,82216
169,35,17,20,01:23.8,83803
169,35,18,20,01:24.9,84895
169,35,19,19,01:24.4,84403
169,35,20,18,01:23.2,83213
169,35,21,18,01:22.0,81960
169,35,22,18,01:22.0,81990
169,35,23,17,01:22.3,82297
169,35,24,17,01:22.2,82153
169,35,25,17,01:22.0,82018
169,35,26,16,01:22.1,82130
169,35,27,16,01:23.2,83174
169,35,28,13,01:24.2,84240
169,35,29,13,01:26.7,86711
169,35,30,16,01:45.2,105212
169,35,31,16,01:22.5,82472
169,35,32,16,01:22.4,82399
169,35,33,16,01:22.7,82651
169,35,34,15,01:24.0,84037
169,35,35,15,01:21.5,81529
169,35,36,15,01:22.4,82433
169,35,37,15,01:22.9,82867
169,35,38,15,01:24.2,84156
169,35,39,15,01:25.5,85526
169,35,40,15,01:23.7,83720
169,35,41,15,01:23.1,83140
169,35,42,15,01:23.4,83378
169,35,43,15,01:25.2,85230
169,35,44,15,01:22.7,82672
169,35,45,15,01:23.4,83356
169,35,46,15,01:23.3,83340
169,35,47,14,01:24.4,84413
169,35,48,14,01:21.2,81163
169,35,49,13,01:21.4,81394
169,35,50,13,01:27.0,86963
169,35,51,14,01:41.7,101681
169,35,52,14,01:22.2,82201
169,35,53,14,01:22.3,82280
169,35,54,14,01:22.1,82141
169,35,55,14,01:23.9,83861
169,35,56,14,01:23.4,83357
169,35,57,14,01:24.5,84546
169,35,58,14,01:24.4,84415
169,35,59,13,01:22.7,82741
169,35,60,13,01:21.6,81613
169,35,61,13,01:21.7,81732
169,35,62,13,01:21.9,81908
169,35,63,12,01:22.9,82895
169,35,64,12,01:24.1,84134
169,35,65,12,01:22.3,82288
169,35,66,12,01:21.8,81846
169,35,67,12,01:21.9,81880
169,35,68,12,01:21.9,81876
169,35,69,12,01:21.7,81707
169,35,70,12,01:21.2,81240
169,35,71,12,01:23.5,83542
169,35,72,12,01:21.7,81726
169,35,73,12,01:22.5,82527
169,35,74,12,01:23.8,83828
169,35,75,12,01:22.6,82566
169,41,1,16,01:37.1,97131
169,41,2,16,01:26.4,86381
169,41,3,16,01:25.8,85842
169,41,4,16,01:25.3,85301
169,41,5,16,01:24.9,84929
169,41,6,16,01:24.5,84460
169,41,7,16,01:24.1,84085
169,41,8,16,01:25.1,85119
169,41,9,15,01:24.7,84669
169,41,10,15,01:24.2,84200
169,41,11,15,01:24.4,84389
169,41,12,15,01:25.2,85213
169,41,13,15,01:25.1,85092
169,41,14,15,01:25.1,85052
169,41,15,14,01:24.4,84384
169,41,16,14,01:23.9,83921
169,41,17,14,01:24.1,84088
169,41,18,14,01:24.2,84189
169,41,19,14,01:24.2,84161
169,41,20,14,01:24.5,84501
169,41,21,14,01:24.3,84322
169,41,22,14,01:24.9,84937
169,41,23,14,01:24.5,84539
169,41,24,14,01:25.7,85700
169,41,25,14,01:26.2,86236
169,41,26,14,01:25.5,85492
169,41,27,14,01:26.9,86886
169,41,28,14,01:28.2,88221
169,41,29,16,01:43.4,103377
169,41,30,15,01:22.6,82633
169,41,31,15,01:23.3,83268
169,41,32,15,01:24.6,84646
169,41,33,15,01:25.1,85088
169,41,34,16,01:25.4,85352
169,41,35,16,01:25.5,85453
169,41,36,16,01:23.8,83831
169,41,37,16,01:26.1,86061
169,41,38,16,01:24.5,84549
169,41,39,16,01:24.5,84513
169,41,40,16,01:24.2,84216
169,41,41,16,01:24.0,83980
169,41,42,16,01:24.2,84203
169,41,43,16,01:24.2,84205
169,41,44,16,01:24.4,84377
169,41,45,16,01:25.8,85791
169,41,46,16,01:24.8,84786
169,41,47,16,01:25.0,84979
169,41,48,15,01:26.8,86784
169,41,49,15,01:25.9,85905
169,41,50,15,01:25.1,85131
169,41,51,16,01:26.4,86423
169,41,52,16,01:24.1,84118
169,41,53,16,01:27.2,87244
169,41,54,16,01:45.3,105313
169,41,55,16,01:25.2,85173
169,41,56,16,01:24.4,84444
169,41,57,16,01:24.7,84675
169,41,58,16,01:24.5,84455
169,41,59,16,01:26.2,86202
169,41,60,16,01:26.7,86690
169,41,61,16,01:23.6,83565
169,41,62,16,01:23.7,83745
169,41,63,15,01:23.4,83446
169,41,64,15,01:24.0,83971
169,41,65,15,01:24.3,84331
169,41,66,15,01:26.5,86496
169,41,67,15,01:24.2,84185
169,41,68,14,01:25.0,84992
169,41,69,14,01:23.5,83537
169,41,70,14,01:25.3,85311
169,41,71,14,01:24.2,84230
169,41,72,14,01:24.7,84673
169,41,73,14,01:23.8,83788
169,41,74,14,01:24.4,84407
169,41,75,14,01:25.1,85062
170,57,1,1,03:29.9,209931
170,57,2,1,02:06.1,126058
170,57,3,1,02:05.4,125425
170,57,4,1,02:05.1,125052
170,57,5,1,02:05.4,125388
170,57,6,1,02:06.0,125983
170,57,7,1,02:10.1,130139
170,57,8,1,02:15.9,135940
170,57,9,1,01:59.3,119311
170,57,10,1,01:58.3,118301
170,57,11,1,01:56.3,116300
170,57,12,1,01:55.6,115626
170,57,13,2,02:05.4,125357
170,57,14,2,01:55.7,115732
170,57,15,2,01:55.5,115530
170,57,16,2,01:56.0,116043
170,57,17,2,01:55.7,115746
170,57,18,2,01:55.4,115388
170,57,19,2,01:55.2,115179
170,57,20,2,01:55.3,115268
170,57,21,2,01:55.5,115535
170,57,22,2,01:55.6,115572
170,57,23,1,01:56.2,116163
170,57,24,1,01:55.2,115182
170,57,25,1,01:55.5,115492
170,57,26,1,01:55.3,115274
170,57,27,1,02:02.3,122331
170,57,28,2,02:11.8,131797
170,57,29,2,01:54.9,114936
170,57,30,2,01:54.5,114515
170,57,31,2,01:54.5,114488
170,57,32,2,01:54.5,114469
170,57,33,2,01:55.0,114983
170,57,34,2,01:54.6,114614
170,57,35,2,01:54.5,114517
170,57,36,2,01:54.6,114588
170,57,37,2,01:55.0,114997
170,57,38,2,01:55.0,115043
170,57,39,2,01:55.7,115685
170,57,40,2,01:55.8,115763
170,57,41,1,01:54.7,114707
170,57,42,1,01:54.9,114947
170,57,43,1,01:55.1,115071
170,57,44,1,01:56.1,116128
170,14,1,5,03:32.9,212856
170,14,2,5,02:07.7,127703
170,14,3,5,02:07.3,127274
170,14,4,5,02:08.9,128871
170,14,5,3,02:09.1,129135
170,14,6,3,02:09.5,129481
170,14,7,2,02:08.7,128669
170,14,8,3,02:12.2,132210
170,14,9,9,02:16.1,136103
170,14,10,9,01:59.0,119047
170,14,11,9,01:58.0,117971
170,14,12,9,01:57.4,117443
170,14,13,9,01:57.1,117094
170,14,14,9,01:57.5,117541
170,14,15,9,01:56.9,116931
170,14,16,9,01:57.2,117164
170,14,17,9,01:56.8,116812
170,14,18,9,01:57.2,117152
170,14,19,8,01:57.1,117066
170,14,20,7,01:56.7,116697
170,14,21,7,01:56.4,116409
170,14,22,7,01:56.7,116685
170,14,23,7,01:56.4,116396
170,14,24,6,01:57.2,117224
170,14,25,6,01:56.3,116344
170,14,26,6,01:56.2,116164
170,14,27,5,01:56.5,116520
170,14,28,5,02:02.5,122549
170,14,29,7,02:08.9,128866
170,14,30,7,01:54.9,114870
170,14,31,7,01:54.3,114303
170,14,32,6,01:54.1,114131
170,14,33,5,01:54.2,114230
170,14,34,5,01:54.3,114266
170,14,35,5,01:55.5,115455
170,14,36,5,01:56.3,116298
170,14,37,4,01:55.2,115220
170,14,38,4,01:56.2,116155
170,14,39,4,01:55.1,115085
170,14,40,4,01:55.5,115491
170,14,41,4,01:55.7,115712
170,14,42,4,01:55.2,115236
170,14,43,4,01:55.2,115194
170,14,44,4,01:55.8,115752
170,30,1,4,03:32.2,212177
170,30,2,4,02:07.7,127691
170,30,3,4,02:07.4,127384
170,30,4,3,02:08.7,128682
170,30,5,2,02:06.8,126788
170,30,6,2,02:12.0,132014
170,30,7,4,02:16.1,136064
170,30,8,2,02:00.2,120182
170,30,9,2,01:58.5,118473
170,30,10,2,01:57.3,117252
170,30,11,2,01:56.1,116117
170,30,12,2,01:55.3,115254
170,30,13,1,01:55.1,115097
170,30,14,1,01:55.2,115227
170,30,15,1,01:55.1,115085
170,30,16,1,01:55.0,115016
170,30,17,1,01:54.5,114503
170,30,18,1,01:54.3,114252
170,30,19,1,01:54.8,114837
170,30,20,1,01:55.2,115231
170,30,21,1,01:54.4,114355
170,30,22,1,02:01.7,121651
170,30,23,3,02:15.4,135393
170,30,24,3,01:55.7,115666
170,30,25,2,01:55.6,115642
170,30,26,2,01:55.6,115567
170,30,27,2,01:56.3,116349
170,30,28,1,01:57.2,117240
170,30,29,1,01:55.8,115763
170,30,30,1,01:55.7,115687
170,30,31,1,01:55.1,115148
170,30,32,1,01:55.3,115258
170,30,33,1,01:55.2,115166
170,30,34,1,01:55.2,115200
170,30,35,1,01:54.8,114843
170,30,36,1,01:54.8,114829
170,30,37,1,01:55.2,115226
170,30,38,1,01:55.2,115174
170,30,39,1,01:55.8,115809
170,30,40,1,01:55.8,115816
170,30,41,2,01:56.7,116675
170,30,42,2,01:55.3,115310
170,30,43,2,01:55.5,115454
170,30,44,2,01:55.1,115051
170,22,1,10,03:35.8,215849
170,22,2,9,02:09.7,129655
170,22,3,9,02:08.6,128550
170,22,4,9,02:08.3,128321
170,22,5,8,02:11.0,131010
170,22,6,9,02:15.0,135019
170,22,7,11,02:20.0,139962
170,22,8,9,02:02.3,122298
170,22,9,7,01:59.7,119695
170,22,10,7,01:58.9,118872
170,22,11,7,01:57.9,117889
170,22,12,7,01:57.4,117418
170,22,13,7,01:57.4,117407
170,22,14,7,01:57.4,117389
170,22,15,7,01:57.2,117156
170,22,16,7,01:56.9,116893
170,22,17,7,01:56.9,116857
170,22,18,7,01:56.7,116741
170,22,19,6,01:56.3,116266
170,22,20,8,02:03.6,123588
170,22,21,11,02:09.6,129641
170,22,22,10,01:57.4,117397
170,22,23,9,01:54.7,114651
170,22,24,9,01:54.3,114341
170,22,25,8,01:54.3,114321
170,22,26,8,01:54.5,114470
170,22,27,7,01:55.1,115093
170,22,28,6,01:55.6,115630
170,22,29,4,01:54.1,114071
170,22,30,4,01:53.8,113803
170,22,31,4,01:53.9,113935
170,22,32,4,01:54.3,114332
170,49,1,8,03:34.8,214757
170,49,2,8,02:10.3,130254
170,49,3,8,02:08.4,128358
170,49,4,8,02:08.0,127986
170,49,5,7,02:10.5,130540
170,49,6,8,02:16.0,135993
170,49,7,10,02:19.6,139627
170,49,8,8,02:02.8,122802
170,49,9,8,02:01.0,120954
170,49,10,8,01:59.2,119200
170,49,11,8,01:58.0,118048
170,49,12,8,01:57.6,117630
170,49,13,8,01:57.2,117231
170,49,14,8,01:57.3,117336
170,49,15,8,01:57.2,117163
170,49,16,8,01:57.2,117163
170,49,17,8,01:56.8,116800
170,49,18,8,01:56.9,116944
170,49,19,7,01:57.0,117039
170,49,20,6,01:56.9,116882
170,49,21,6,01:56.4,116398
170,49,22,6,01:56.5,116468
170,49,23,6,01:56.4,116373
170,49,24,5,01:57.6,117577
170,49,25,5,01:56.2,116163
170,49,26,5,01:56.4,116417
170,49,27,4,01:56.2,116181
170,49,28,4,02:02.7,122664
170,49,29,8,02:13.4,133445
170,49,30,8,01:55.4,115418
170,49,31,8,01:55.4,115447
170,49,32,7,01:56.0,116010
170,49,33,6,01:55.0,114966
170,49,34,6,01:55.4,115399
170,49,35,6,01:55.6,115635
170,49,36,6,01:55.5,115515
170,49,37,6,01:55.7,115709
170,49,38,6,01:55.4,115412
170,49,39,6,01:55.3,115313
170,49,40,6,01:55.7,115734
170,49,41,6,01:55.8,115826
170,49,42,6,01:56.0,115962
170,49,43,6,01:56.6,116609
170,49,44,6,01:57.1,117130
170,15,1,2,03:30.8,210752
170,15,2,2,02:07.4,127367
170,15,3,2,02:07.2,127154
170,15,4,2,02:10.3,130300
170,56,1,12,03:37.4,217379
170,56,2,12,02:11.2,131163
170,56,3,12,02:09.2,129180
170,56,4,12,02:08.4,128374
170,56,5,11,02:08.9,128929
170,56,6,6,02:09.3,129332
170,56,7,5,02:11.1,131149
170,56,8,12,02:20.1,140063
170,56,9,12,02:02.0,122022
170,56,10,12,01:59.6,119626
170,56,11,12,01:58.6,118616
170,56,12,12,01:58.3,118336
170,56,13,12,01:59.2,119249
170,56,14,12,01:58.7,118736
170,56,15,12,01:58.6,118613
170,56,16,12,01:58.3,118321
170,56,17,12,01:58.2,118153
170,56,18,12,01:58.1,118059
170,56,19,13,02:00.4,120401
170,56,20,13,01:58.4,118373
170,56,21,13,01:58.4,118439
170,56,22,11,01:57.7,117693
170,56,23,11,01:57.2,117154
170,56,24,11,01:57.4,117376
170,56,25,11,01:57.4,117430
170,56,26,11,01:57.4,117394
170,56,27,11,01:57.4,117425
170,56,28,11,01:57.3,117297
170,56,29,11,01:57.3,117253
170,56,30,12,02:03.5,123485
170,56,31,13,02:12.5,132510
170,56,32,13,01:55.8,115803
170,56,33,10,01:55.9,115907
170,56,34,10,01:56.2,116156
170,56,35,10,01:56.1,116063
170,56,36,10,01:56.0,116033
170,56,37,10,01:56.2,116245
170,56,38,10,01:56.4,116357
170,56,39,10,01:56.2,116193
170,56,40,10,01:56.2,116214
170,56,41,10,01:55.9,115900
170,56,42,10,01:55.6,115603
170,56,43,10,01:56.0,115957
170,56,44,10,01:56.1,116088
170,65,1,9,03:35.5,215529
170,65,2,10,02:11.2,131212
170,65,3,10,02:09.0,128966
170,65,4,10,02:08.2,128155
170,65,5,9,02:09.7,129658
170,65,6,11,02:15.6,135645
170,65,7,13,02:21.3,141252
170,65,8,11,02:02.2,122211
170,65,9,11,02:01.8,121754
170,65,10,11,02:00.4,120407
170,65,11,11,01:58.9,118907
170,65,12,11,01:58.8,118842
170,65,13,11,01:59.6,119550
170,65,14,11,01:58.6,118576
170,65,15,11,01:58.1,118096
170,65,16,11,01:58.2,118199
170,65,17,11,01:58.0,118017
170,65,18,11,01:57.9,117903
170,65,19,11,01:57.8,117776
170,65,20,11,01:57.6,117565
170,65,21,10,01:57.8,117774
170,65,22,9,01:57.5,117538
170,65,23,10,01:57.9,117898
170,65,24,10,01:57.0,116982
170,65,25,9,01:57.1,117092
170,65,26,9,01:56.6,116598
170,65,27,9,01:57.1,117147
170,65,28,9,01:57.1,117086
170,65,29,10,02:04.0,124002
170,65,30,13,02:16.0,135992
170,65,31,12,01:55.6,115603
170,65,32,12,01:56.1,116122
170,65,33,9,01:56.4,116443
170,65,34,8,01:56.3,116296
170,65,35,8,01:56.5,116470
170,65,36,8,01:56.4,116352
170,65,37,8,01:56.3,116290
170,65,38,8,01:56.1,116119
170,65,39,8,01:56.0,115967
170,65,40,8,01:56.2,116157
170,65,41,8,01:55.8,115771
170,65,42,8,01:56.2,116183
170,65,43,8,01:56.3,116329
170,65,44,8,01:55.9,115871
170,23,1,6,03:33.4,213396
170,23,2,6,02:08.1,128101
170,23,3,6,02:07.3,127301
170,23,4,6,02:08.1,128057
170,23,5,4,02:09.5,129486
170,23,6,5,02:14.6,134586
170,23,7,6,02:16.9,136856
170,23,8,4,02:00.3,120344
170,23,9,3,01:58.6,118568
170,23,10,3,01:58.0,117998
170,23,11,3,01:57.0,116982
170,23,12,3,01:57.4,117445
170,23,13,3,01:56.3,116270
170,23,14,3,01:56.3,116346
170,23,15,3,01:57.3,117321
170,23,16,3,01:56.2,116232
170,23,17,3,01:55.6,115615
170,23,18,3,01:55.7,115656
170,23,19,3,01:55.8,115769
170,23,20,3,01:55.8,115768
170,23,21,3,01:55.5,115486
170,23,22,3,01:55.7,115660
170,23,23,2,01:55.7,115733
170,23,24,2,01:55.5,115473
170,23,25,3,02:02.9,122941
170,23,26,4,02:14.0,133952
170,23,27,3,01:55.8,115818
170,23,28,3,01:56.2,116215
170,23,29,3,01:56.0,116018
170,23,30,3,01:55.8,115773
170,23,31,3,01:56.0,116002
170,23,32,3,01:55.7,115679
170,23,33,3,01:55.8,115828
170,23,34,3,01:56.3,116316
170,23,35,3,01:57.1,117092
170,23,36,3,01:56.6,116599
170,23,37,3,01:56.1,116087
170,23,38,3,01:56.3,116308
170,23,39,3,01:56.3,116308
170,23,40,3,02:00.3,120275
170,23,41,3,01:55.9,115913
170,23,42,3,01:55.5,115535
170,23,43,3,01:56.0,115953
170,23,44,3,01:57.5,117529
170,18,1,3,03:31.5,211546
170,18,2,3,02:07.3,127274
170,18,3,3,02:06.8,126788
170,18,4,4,02:10.5,130487
170,18,5,5,02:10.6,130618
170,18,6,4,02:09.0,129025
170,18,7,3,02:14.5,134506
170,18,8,6,02:17.4,137395
170,18,9,5,02:00.6,120570
170,18,10,5,01:58.4,118396
170,18,11,5,01:57.6,117604
170,18,12,5,01:57.2,117194
170,18,13,5,01:56.8,116760
170,18,14,5,01:57.1,117059
170,18,15,5,01:57.2,117168
170,18,16,5,01:57.0,117022
170,18,17,5,01:56.6,116595
170,18,18,5,01:56.4,116360
170,18,19,4,01:56.3,116311
170,18,20,4,01:55.9,115880
170,18,21,4,01:55.9,115861
170,18,22,4,01:55.9,115913
170,18,23,4,01:55.8,115825
170,18,24,4,01:56.1,116132
170,18,25,4,01:55.8,115766
170,18,26,3,02:02.4,122447
170,18,27,8,02:14.2,134176
170,18,28,8,01:55.9,115937
170,18,29,6,01:55.8,115803
170,18,30,6,01:56.1,116061
170,18,31,5,01:56.1,116105
170,18,32,5,01:55.6,115596
170,18,33,4,01:55.4,115425
170,18,34,4,01:55.6,115630
170,18,35,4,01:55.9,115941
170,18,36,4,01:56.5,116505
170,18,37,5,01:57.3,117296
170,18,38,5,01:56.1,116089
170,18,39,5,01:56.0,116049
170,18,40,5,01:56.0,116048
170,18,41,5,01:56.4,116403
170,18,42,5,01:55.9,115892
170,18,43,5,01:56.0,116012
170,18,44,5,01:56.9,116938
170,21,1,11,03:36.5,216537
170,21,2,11,02:11.3,131323
170,21,3,11,02:08.7,128691
170,21,4,11,02:08.7,128680
170,21,5,10,02:09.0,129030
170,21,6,12,02:15.3,135263
170,21,7,16,02:34.6,154599
170,21,8,16,02:02.1,122148
170,25,1,19,03:43.2,223160
170,25,2,19,02:13.8,133844
170,25,3,19,02:10.3,130332
170,25,4,19,02:13.5,133487
170,25,5,16,02:11.7,131694
170,25,6,17,02:14.2,134186
170,25,7,21,02:36.3,156285
170,25,8,20,02:02.5,122493
170,25,9,19,02:02.3,122344
170,25,10,19,02:00.5,120511
170,25,11,18,01:59.8,119842
170,25,12,18,01:59.1,119091
170,25,13,17,01:58.9,118861
170,25,14,16,01:58.0,118016
170,25,15,16,01:58.6,118592
170,25,16,16,01:58.8,118792
170,25,17,16,01:58.0,117985
170,25,18,16,01:58.3,118258
170,25,19,16,01:57.8,117798
170,25,20,16,01:58.2,118243
170,25,21,16,01:58.2,118230
170,25,22,16,02:00.1,120083
170,25,23,16,01:58.7,118666
170,25,24,15,01:59.7,119657
170,25,25,15,02:04.4,124371
170,25,26,18,02:15.4,135362
170,25,27,17,02:00.2,120167
170,25,28,16,01:58.2,118193
170,25,29,16,01:58.9,118943
170,25,30,16,01:57.9,117863
170,25,31,16,01:57.3,117284
170,25,32,16,01:57.5,117510
170,25,33,13,01:57.5,117483
170,25,34,13,01:57.1,117128
170,25,35,13,01:57.1,117099
170,25,36,13,01:57.1,117118
170,25,37,13,01:57.5,117472
170,25,38,13,01:57.2,117227
170,25,39,13,01:57.0,117037
170,25,40,13,01:57.4,117373
170,25,41,13,01:57.4,117393
170,25,42,13,01:56.7,116726
170,25,43,13,01:57.0,116988
170,55,1,17,03:42.4,222399
170,55,2,16,02:10.6,130622
170,55,3,15,02:07.7,127715
170,55,4,16,02:14.5,134506
170,55,5,17,02:24.5,144502
170,55,6,14,02:02.2,122231
170,55,7,8,02:00.9,120889
170,55,8,5,02:00.2,120192
170,55,9,4,01:58.8,118782
170,55,10,4,01:58.1,118124
170,55,11,4,01:57.7,117663
170,55,12,4,01:56.7,116669
170,55,13,4,01:56.4,116351
170,55,14,4,01:56.2,116166
170,55,15,4,01:56.0,115954
170,55,16,4,01:56.5,116529
170,55,17,4,01:56.0,115979
170,55,18,4,02:02.5,122532
170,55,19,10,02:15.6,135551
170,55,20,10,01:56.9,116864
170,55,21,8,01:57.1,117084
170,55,22,8,01:56.3,116290
170,55,23,8,01:56.0,116031
170,55,24,8,01:56.2,116166
170,55,25,7,01:56.5,116483
170,55,26,7,01:56.9,116852
170,55,27,6,01:56.6,116592
170,55,28,7,01:57.7,117744
170,55,29,5,01:56.5,116477
170,55,30,5,01:56.2,116165
170,55,31,6,02:02.2,122238
170,55,32,9,02:12.5,132500
170,2,1,14,03:38.8,218816
