Rev 0,Rev 1,Rev 2,Rev 3,Rev 4,Rev 5
951,821,28,19,01:45.9,105897
951,821,29,19,01:44.2,104176
951,821,30,19,01:43.6,103568
951,821,31,19,01:43.4,103439
951,821,32,19,01:45.4,105432
951,821,33,19,01:43.3,103291
951,821,34,18,01:43.8,103849
951,821,35,18,01:43.1,103145
951,821,36,18,01:45.5,105453
951,821,37,18,01:42.7,102708
951,821,38,18,01:43.3,103306
951,821,39,17,01:45.3,105272
951,821,40,17,01:43.1,103068
951,821,41,17,01:43.4,103377
951,821,42,17,01:43.2,103201
951,821,43,17,01:43.0,102962
951,821,44,17,01:42.9,102883
951,821,45,17,01:43.0,103042
951,821,46,17,01:44.0,103978
951,821,47,17,01:43.6,103557
951,821,48,17,01:43.4,103375
951,821,49,17,01:42.8,102752
951,821,50,17,01:43.0,102962
951,821,51,17,01:43.0,102978
951,821,52,17,01:42.4,102378
952,817,1,1,01:53.7,113669
952,817,2,1,02:13.2,133176
952,817,3,1,02:07.4,127408
952,817,4,1,01:30.0,90042
952,817,5,1,01:30.3,90264
952,817,6,1,01:30.5,90506
952,817,7,1,01:30.6,90577
952,817,8,1,01:30.6,90596
952,817,9,1,01:30.7,90728
952,817,10,1,01:31.1,91138
952,817,11,2,01:34.3,94329
952,817,12,6,01:47.8,107779
952,817,13,3,01:31.1,91052
952,817,14,2,01:30.4,90385
952,817,15,2,01:30.5,90457
952,817,16,1,01:30.3,90255
952,817,17,1,01:30.8,90802
952,817,18,1,01:30.6,90581
952,817,19,1,01:30.7,90692
952,817,20,1,01:30.3,90298
952,817,21,1,01:30.7,90671
952,817,22,1,01:30.4,90423
952,817,23,1,01:30.4,90425
952,817,24,1,01:31.4,91352
952,817,25,1,01:30.8,90805
952,817,26,1,01:30.6,90606
952,817,27,1,01:30.7,90681
952,817,28,3,01:33.9,93902
952,817,29,4,01:47.3,107322
952,817,30,3,01:29.0,88974
952,817,31,3,01:28.9,88885
952,817,32,3,01:28.9,88890
952,817,33,3,01:28.8,88837
952,817,34,3,01:29.1,89071
952,817,35,2,01:29.6,89568
952,817,36,1,01:29.5,89497
952,817,37,1,01:29.5,89461
952,817,38,1,01:29.8,89837
952,817,39,1,01:30.2,90157
952,817,40,1,01:30.2,90213
952,817,41,1,01:30.3,90254
952,817,42,1,01:30.4,90438
952,817,43,1,01:34.0,94025
952,817,44,4,01:46.3,106266
952,817,45,4,01:28.7,88708
952,817,46,4,01:28.2,88209
952,817,47,4,01:28.7,88680
952,817,48,4,01:28.8,88839
952,817,49,4,01:29.1,89121
952,817,50,4,01:28.8,88829
952,817,51,4,01:28.6,88619
952,817,52,4,01:28.9,88900
952,817,53,4,01:28.8,88789
952,817,54,4,01:29.0,88950
952,817,55,4,01:29.0,89003
952,817,56,4,01:29.7,89683
952,817,57,4,01:29.5,89475
952,817,58,4,01:29.6,89592
952,817,59,4,01:31.7,91700
952,817,60,4,01:29.6,89617
952,817,61,4,01:29.7,89747
952,817,62,4,01:30.1,90114
952,817,63,4,01:30.7,90662
952,817,64,4,01:30.7,90727
952,817,65,4,01:50.0,109975
952,817,66,4,01:50.7,110734
952,830,1,2,01:54.6,114582
952,830,2,2,02:13.2,133185
952,830,3,2,02:07.1,127131
952,830,4,2,01:30.6,90633
952,830,5,2,01:30.5,90456
952,830,6,2,01:30.2,90231
952,830,7,2,01:30.8,90771
952,830,8,2,01:30.6,90613
952,830,9,2,01:30.9,90882
952,830,10,2,01:31.1,91133
952,830,11,1,01:31.4,91382
952,830,12,2,01:34.9,94948
952,830,13,4,01:48.1,108137
952,830,14,4,01:30.0,89996
952,830,15,3,01:30.4,90383
952,830,16,2,01:30.3,90285
952,830,17,2,01:30.4,90354
952,830,18,2,01:30.4,90436
952,830,19,2,01:30.5,90501
952,830,20,2,01:30.2,90169
952,830,21,2,01:30.5,90451
952,830,22,2,01:30.4,90418
952,830,23,2,01:30.4,90374
952,830,24,2,01:31.2,91174
952,830,25,2,01:30.6,90566
952,830,26,2,01:30.8,90822
952,830,27,2,01:30.9,90863
952,830,28,1,01:30.7,90654
952,830,29,1,01:30.3,90337
952,830,30,1,01:30.6,90562
952,830,31,1,01:31.0,91002
952,830,32,1,01:30.9,90935
952,830,33,1,01:31.1,91093
952,830,34,2,01:34.6,94587
952,830,35,4,01:48.2,108197
952,830,36,3,01:28.8,88816
952,830,37,3,01:29.0,88966
952,830,38,2,01:29.6,89602
952,830,39,2,01:29.1,89096
952,830,40,2,01:28.9,88934
952,830,41,2,01:28.9,88942
952,830,42,2,01:29.3,89321
952,830,43,2,01:29.1,89107
952,830,44,1,01:29.2,89171
952,830,45,1,01:29.4,89443
952,830,46,1,01:29.4,89441
952,830,47,1,01:29.4,89419
952,830,48,1,01:29.4,89388
952,830,49,1,01:29.4,89441
952,830,50,1,01:29.1,89127
952,830,51,1,01:29.4,89385
952,830,52,1,01:29.7,89665
952,830,53,1,01:29.6,89558
952,830,54,1,01:29.7,89748
952,830,55,1,01:29.8,89810
952,830,56,1,01:30.2,90177
952,830,57,1,01:30.2,90187
952,830,58,1,01:30.2,90174
952,830,59,1,01:30.2,90217
952,830,60,1,01:30.1,90138
952,830,61,1,01:30.3,90288
952,830,62,1,01:30.4,90354
952,830,63,1,01:30.7,90701
952,830,64,1,01:30.5,90537
952,830,65,1,01:30.9,90937
952,830,66,1,01:31.7,91684
952,832,1,3,01:55.7,115665
952,832,2,3,02:12.9,132874
952,832,3,3,02:07.1,127076
952,832,4,3,01:31.2,91249
952,832,5,3,01:31.0,90990
952,832,6,3,01:31.0,90986
952,832,7,3,01:32.3,92332
952,832,8,4,01:32.6,92645
952,832,9,4,01:32.3,92258
952,832,10,6,01:36.4,96401
952,832,11,13,01:50.0,110042
952,832,12,9,01:31.3,91318
952,832,13,8,01:32.0,91953
952,832,14,8,01:31.6,91627
952,832,15,8,01:31.3,91286
952,832,16,7,01:31.8,91833
952,832,17,6,01:31.9,91914
952,832,18,6,01:31.8,91845
952,832,19,6,01:31.9,91892
952,832,20,6,01:31.9,91928
952,832,21,6,01:31.6,91646
952,832,22,6,01:32.0,91957
952,832,23,6,01:31.7,91735
952,832,24,6,01:31.8,91818
952,832,25,6,01:32.1,92087
952,832,26,6,01:31.9,91944
952,832,27,6,01:32.0,91995
952,832,28,6,01:32.1,92053
952,832,29,6,01:32.0,91957
952,832,30,6,01:32.0,92016
952,832,31,6,01:31.8,91754
952,832,32,6,01:31.6,91555
952,832,33,6,01:31.7,91704
952,832,34,6,01:32.0,91970
952,832,35,6,01:31.9,91877
952,832,36,6,01:31.6,91555
952,832,37,6,01:31.2,91221
952,832,38,6,01:34.6,94559
952,832,39,7,01:49.6,109615
952,832,40,7,01:29.9,89904
952,832,41,6,01:30.2,90153
952,832,42,6,01:29.7,89663
952,832,43,6,01:30.2,90246
952,832,44,6,01:30.3,90304
952,832,45,6,01:30.4,90428
952,832,46,6,01:30.1,90066
952,832,47,6,01:30.2,90170
952,832,48,6,01:30.5,90517
952,832,49,6,01:30.4,90386
952,832,50,6,01:30.2,90181
952,832,51,6,01:30.5,90501
952,832,52,6,01:30.2,90156
952,832,53,6,01:30.4,90351
952,832,54,6,01:30.2,90180
952,832,55,6,01:30.4,90425
952,832,56,6,01:30.4,90386
952,832,57,6,01:30.6,90594
952,832,58,6,01:30.2,90212
952,832,59,6,01:30.4,90401
952,832,60,6,01:30.4,90383
952,832,61,6,01:30.2,90223
952,832,62,6,01:30.7,90733
952,832,63,6,01:30.2,90223
952,832,64,6,01:30.1,90071
952,832,65,6,01:30.5,90460
952,832,66,6,01:31.0,90963
952,20,1,4,01:57.0,116984
952,20,2,4,02:12.4,132401
952,20,3,4,02:06.7,126743
952,20,4,4,01:31.4,91401
952,20,5,4,01:31.1,91056
952,20,6,4,01:30.9,90925
952,20,7,4,01:32.2,92180
952,20,8,3,01:30.7,90689
952,20,9,3,01:30.6,90573
952,20,10,3,01:30.3,90340
952,20,11,3,01:30.5,90511
952,20,12,1,01:30.5,90526
952,20,13,1,01:30.5,90473
952,20,14,1,01:30.8,90785
952,20,15,1,01:34.1,94073
952,20,16,3,01:47.5,107505
952,20,17,3,01:29.8,89760
952,20,18,3,01:30.3,90260
952,20,19,3,01:29.9,89948
952,20,20,3,01:30.2,90233
952,20,21,3,01:30.6,90625
952,20,22,3,01:30.2,90166
952,20,23,3,01:30.8,90845
952,20,24,3,01:30.8,90803
952,20,25,3,01:30.7,90702
952,20,26,3,01:30.8,90786
952,20,27,3,01:30.7,90747
952,20,28,2,01:30.9,90856
952,20,29,3,01:33.8,93773
952,20,30,4,01:47.4,107390
952,20,31,4,01:28.1,88137
952,20,32,4,01:28.6,88553
952,20,33,4,01:28.4,88433
952,20,34,4,01:28.6,88574
952,20,35,3,01:29.0,88984
952,20,36,2,01:29.1,89092
952,20,37,2,01:32.8,92792
952,20,38,4,01:45.9,105874
952,20,39,4,01:28.0,87974
952,20,40,4,01:28.8,88799
952,20,41,4,01:29.0,88977
952,20,42,4,01:29.6,89595
952,20,43,4,01:29.0,88970
952,20,44,3,01:29.4,89364
952,20,45,3,01:29.4,89397
952,20,46,3,01:29.5,89537
952,20,47,3,01:29.5,89451
952,20,48,3,01:30.1,90090
952,20,49,3,01:29.9,89920
952,20,50,3,01:29.1,89052
952,20,51,3,01:29.1,89074
952,20,52,3,01:29.1,89103
952,20,53,3,01:29.1,89135
952,20,54,3,01:29.1,89141
952,20,55,3,01:29.3,89313
952,20,56,3,01:29.6,89615
952,20,57,3,01:29.4,89432
952,20,58,3,01:29.7,89716
952,20,59,3,01:31.7,91668
952,20,60,3,01:29.6,89620
952,20,61,3,01:29.4,89385
952,20,62,3,01:30.7,90722
952,20,63,3,01:30.5,90475
952,20,64,3,01:30.6,90626
952,20,65,3,01:30.7,90731
952,20,66,3,01:32.2,92218
952,8,1,5,01:58.2,118161
952,8,2,5,02:12.5,132481
952,8,3,5,02:05.8,125832
952,8,4,5,01:31.7,91718
952,8,5,5,01:31.2,91197
952,8,6,5,01:31.0,90977
952,8,7,5,01:31.9,91916
952,8,8,5,01:32.2,92198
952,8,9,5,01:32.2,92242
952,8,10,4,01:30.9,90925
952,8,11,4,01:30.7,90713
952,8,12,3,01:34.5,94516
952,8,13,6,01:48.1,108111
952,8,14,6,01:29.9,89896
952,8,15,5,01:30.0,90015
952,8,16,4,01:30.1,90071
952,8,17,4,01:30.2,90232
952,8,18,4,01:30.3,90335
952,8,19,4,01:30.3,90280
952,8,20,4,01:30.2,90208
952,8,21,4,01:30.1,90128
952,8,22,4,01:30.0,90049
952,8,23,4,01:30.4,90412
952,8,24,4,01:30.3,90314
952,8,25,4,01:30.8,90754
952,8,26,4,01:31.0,90968
952,8,27,4,01:30.5,90503
952,8,28,4,01:30.5,90532
952,8,29,2,01:30.3,90334
952,8,30,2,01:30.2,90211
952,8,31,2,01:30.4,90430
952,8,32,2,01:30.4,90413
952,8,33,2,01:30.5,90489
952,8,34,1,01:31.2,91152
952,8,35,1,01:34.6,94555
952,8,36,4,01:47.7,107707
952,8,37,4,01:28.6,88627
952,8,38,3,01:28.5,88538
952,8,39,3,01:28.7,88720
952,8,40,3,01:28.8,88807
952,8,41,3,01:28.9,88913
952,8,42,3,01:28.9,88929
952,8,43,3,01:28.8,88781
952,8,44,2,01:29.0,88992
952,8,45,2,01:29.5,89456
952,8,46,2,01:29.6,89553
952,8,47,2,01:29.2,89210
952,8,48,2,01:29.2,89248
952,8,49,2,01:29.3,89303
952,8,50,2,01:29.3,89343
952,8,51,2,01:29.2,89212
952,8,52,2,01:29.6,89566
952,8,53,2,01:29.6,89612
952,8,54,2,01:29.9,89933
952,8,55,2,01:29.6,89604
952,8,56,2,01:30.2,90234
952,8,57,2,01:30.1,90082
952,8,58,2,01:30.4,90377
952,8,59,2,01:30.2,90192
952,8,60,2,01:30.0,90019
952,8,61,2,01:30.4,90367
952,8,62,2,01:30.5,90503
952,8,63,2,01:30.7,90744
952,8,64,2,01:30.7,90733
952,8,65,2,01:30.7,90723
952,8,66,2,01:31.3,91337
952,822,1,6,01:59.0,118967
952,822,2,6,02:12.3,132307
952,822,3,6,02:05.6,125605
952,822,4,6,01:32.3,92328
952,822,5,6,01:31.7,91723
952,822,6,6,01:31.3,91303
952,822,7,6,01:31.6,91621
952,822,8,6,01:31.8,91783
952,822,9,6,01:32.3,92306
952,822,10,5,01:32.2,92190
952,822,11,5,01:30.8,90770
952,822,12,4,01:34.5,94514
952,822,13,7,01:48.3,108330
952,822,14,7,01:30.6,90596
952,822,15,7,01:31.1,91077
952,822,16,5,01:31.0,91021
952,822,17,5,01:31.2,91241
952,822,18,5,01:31.2,91166
952,822,19,5,01:31.3,91273
952,822,20,5,01:31.3,91327
952,822,21,5,01:31.5,91476
952,822,22,5,01:31.6,91556
952,822,23,5,01:31.7,91674
952,822,24,5,01:31.9,91867
952,822,25,5,01:31.5,91538
952,822,26,5,01:31.8,91846
952,822,27,5,01:31.4,91383
952,822,28,5,01:31.6,91578
952,822,29,5,01:31.5,91535
952,822,30,5,01:32.1,92095
952,822,31,5,01:31.2,91235
952,822,32,5,01:31.5,91481
952,822,33,5,01:31.6,91617
952,822,34,5,01:31.9,91899
952,822,35,5,01:31.9,91889
952,822,36,5,01:31.7,91744
952,822,37,5,01:31.7,91747
952,822,38,5,01:31.9,91855
952,822,39,5,01:35.6,95603
952,822,40,5,01:48.5,108468
952,822,41,5,01:29.4,89392
952,822,42,5,01:29.8,89824
952,822,43,5,01:29.7,89699
952,822,44,5,01:29.7,89708
952,822,45,5,01:30.0,90015
952,822,46,5,01:30.1,90138
952,822,47,5,01:30.8,90808
952,822,48,5,01:31.0,91022
952,822,49,5,01:30.1,90062
952,822,50,5,01:29.9,89914
952,822,51,5,01:30.2,90222
952,822,52,5,01:29.9,89923
952,822,53,5,01:29.9,89931
952,822,54,5,01:29.9,89924
952,822,55,5,01:30.3,90297
952,822,56,5,01:29.7,89697
952,822,57,5,01:29.4,89446
952,822,58,5,01:29.1,89136
952,822,59,5,01:29.2,89211
952,822,60,5,01:29.1,89081
952,822,61,5,01:29.4,89421
952,822,62,5,01:29.6,89582
952,822,63,5,01:30.1,90050
952,822,64,5,01:30.1,90068
952,822,65,5,01:30.4,90437
952,822,66,5,01:32.7,92746
952,815,1,7,02:00.0,120031
952,815,2,7,02:11.8,131761
952,815,3,7,02:05.7,125716
952,815,4,7,01:32.7,92683
952,815,5,7,01:32.1,92102
952,815,6,7,01:31.9,91911
952,815,7,7,01:32.1,92081
952,815,8,7,01:31.9,91886
952,815,9,10,01:35.8,95812
952,815,10,17,01:49.2,109164
952,815,11,14,01:31.6,91600
952,815,12,11,01:31.5,91529
952,815,13,9,01:31.9,91872
952,815,14,9,01:31.6,91556
952,815,15,9,01:31.5,91516
952,815,16,8,01:32.0,92010
952,815,17,7,01:31.8,91826
952,815,18,7,01:31.8,91780
952,815,19,7,01:31.7,91745
952,815,20,7,01:31.9,91913
952,815,21,7,01:32.1,92098
952,815,22,7,01:32.0,91961
952,815,23,7,01:32.1,92095
952,815,24,7,01:32.1,92120
952,815,25,7,01:32.1,92067
952,815,26,7,01:32.2,92209
952,815,27,7,01:32.5,92498
952,815,28,7,01:32.8,92800
952,815,29,7,01:32.6,92633
952,815,30,7,01:32.3,92318
952,815,31,7,01:32.1,92102
952,815,32,7,01:32.0,92014
952,815,33,7,01:32.4,92362
952,815,34,7,01:32.9,92854
952,815,35,7,01:36.0,96011
952,815,36,10,01:48.1,108113
952,815,37,9,01:29.8,89801
952,815,38,9,01:29.8,89805
952,815,39,9,01:30.5,90476
952,815,40,8,01:30.1,90058
952,815,41,8,01:30.5,90549
952,815,42,7,01:30.5,90468
952,815,43,7,01:30.3,90304
952,815,44,7,01:31.0,91038
952,815,45,7,01:30.7,90672
952,815,46,7,01:30.7,90699
952,815,47,7,01:31.5,91494
952,815,48,7,01:31.2,91243
952,815,49,7,01:30.5,90477
952,815,50,7,01:30.8,90772
952,815,51,7,01:30.5,90497
952,815,52,7,01:30.6,90619
952,815,53,7,01:31.3,91262
952,815,54,7,01:31.0,91022
952,815,55,7,01:31.0,90964
952,815,56,7,01:30.6,90644
952,815,57,7,01:30.4,90408
952,815,58,7,01:30.4,90405
952,815,59,7,01:30.3,90262
952,815,60,7,01:30.4,90442
952,815,61,7,01:30.8,90820
952,815,62,7,01:31.0,91010
952,815,63,7,01:31.3,91259
952,815,64,7,01:31.5,91541
952,815,65,7,01:32.0,91954
952,815,66,7,01:31.8,91841
952,18,1,8,02:02.5,122543
952,18,2,8,02:11.0,131005
952,18,3,8,02:04.2,124249
952,18,4,8,01:33.0,93017
952,18,5,8,01:32.3,92306
952,18,6,8,01:31.8,91841
952,18,7,8,01:32.1,92122
952,18,8,8,01:32.1,92065
952,18,9,7,01:32.1,92143
952,18,10,9,01:35.2,95155
952,18,11,15,01:50.4,110412
952,18,12,12,01:31.7,91679
952,18,13,11,01:32.7,92703
952,18,14,10,01:31.5,91500
952,18,15,10,01:32.3,92328
952,18,16,9,01:32.3,92285
952,18,17,8,01:32.1,92075
952,18,18,8,01:32.2,92182
952,18,19,8,01:31.9,91938
952,18,20,8,01:32.2,92187
952,18,21,8,01:32.1,92140
952,18,22,8,01:32.4,92395
952,18,23,8,01:32.4,92366
952,18,24,8,01:32.5,92525
952,18,25,8,01:32.3,92294
952,18,26,8,01:32.6,92578
952,18,27,8,01:32.4,92397
952,18,28,8,01:32.7,92715
952,18,29,8,01:32.5,92452
952,18,30,8,01:32.3,92335
952,18,31,8,01:32.3,92314
952,18,32,8,01:32.3,92271
952,18,33,8,01:32.4,92419
952,18,34,8,01:32.4,92381
952,18,35,8,01:32.5,92464
952,18,36,9,01:35.7,95701
952,18,37,12,01:49.7,109710
952,18,38,12,01:31.0,90953
952,18,39,12,01:30.3,90260
952,18,40,11,01:30.7,90709
952,18,41,11,01:30.6,90647
952,18,42,10,01:30.9,90863
952,18,43,10,01:30.7,90675
952,18,44,11,01:32.0,91976
952,18,45,11,01:31.1,91071
952,18,46,11,01:30.7,90749
952,18,47,11,01:30.6,90650
952,18,48,11,01:31.1,91065
952,18,49,11,01:31.0,90973
952,18,50,11,01:30.8,90812
952,18,51,11,01:30.6,90647
952,18,52,10,01:30.5,90476
952,18,53,10,01:31.3,91268
952,18,54,10,01:30.6,90551
952,18,55,10,01:30.6,90638
952,18,56,10,01:30.7,90726
952,18,57,10,01:30.3,90303
952,18,58,10,01:30.5,90545
952,18,59,10,01:33.4,93440
952,18,60,10,01:31.0,91001
952,18,61,9,01:31.6,91573
952,18,62,9,01:30.9,90881
952,18,63,9,01:30.5,90477
952,18,64,9,01:30.5,90499
952,18,65,9,01:30.8,90827
952,4,1,9,02:03.0,123037
952,4,2,9,02:11.0,130975
952,4,3,9,02:04.3,124263
952,4,4,9,01:33.3,93303
952,4,5,9,01:32.5,92520
952,4,6,9,01:32.1,92057
952,4,7,9,01:32.0,91963
952,4,8,9,01:32.2,92230
952,4,9,8,01:32.2,92244
952,4,10,7,01:32.2,92167
952,4,11,7,01:35.4,95412
952,4,12,13,01:49.6,109640
952,4,13,12,01:31.8,91827
952,4,14,11,01:32.2,92228
952,4,15,11,01:32.8,92778
952,4,16,10,01:32.8,92794
952,4,17,9,01:32.5,92542
952,4,18,9,01:32.3,92279
952,4,19,9,01:32.4,92427
952,4,20,9,01:32.4,92404
952,4,21,9,01:32.3,92268
952,4,22,9,01:32.4,92375
952,4,23,9,01:32.4,92440
952,4,24,9,01:32.8,92786
952,4,25,9,01:32.3,92292
952,4,26,9,01:32.3,92255
952,4,27,9,01:32.2,92186
952,4,28,9,01:32.0,91995
952,4,29,9,01:32.1,92075
952,4,30,9,01:32.0,91982
952,4,31,9,01:32.1,92105
952,4,32,9,01:32.0,92000
952,4,33,9,01:32.3,92332
952,4,34,9,01:32.3,92349
952,4,35,9,01:32.4,92394
952,4,36,7,01:32.6,92591
952,4,37,8,01:33.6,93553
952,4,38,8,01:31.8,91755
952,4,39,8,01:35.5,95550
952,4,40,12,01:50.1,110129
952,4,41,12,01:29.8,89750
952,4,42,12,01:30.1,90112
952,4,43,12,01:29.8,89788
952,4,44,12,01:30.1,90122
952,4,45,12,01:30.2,90190
952,154,1,10,02:03.5,123549
952,154,2,10,02:11.4,131438
952,154,3,10,02:03.7,123713
952,154,4,10,01:33.5,93519
952,154,5,10,01:32.5,92481
952,154,6,10,01:32.2,92172
952,154,7,10,01:32.0,91973
952,154,8,10,01:32.3,92279
952,154,9,9,01:32.3,92325
952,154,10,8,01:32.1,92144
952,154,11,6,01:32.2,92186
952,154,12,5,01:31.5,91548
952,154,13,2,01:31.6,91619
952,154,14,3,01:32.6,92572
952,154,15,4,01:36.8,96843
952,154,16,13,01:51.6,111592
952,154,17,11,01:31.2,91227
952,154,18,11,01:32.3,92279
952,154,19,11,01:32.5,92487
952,154,20,11,01:32.5,92518
952,154,21,11,01:32.4,92446
952,154,22,11,01:32.3,92311
952,154,23,11,01:32.4,92371
952,154,24,11,01:32.7,92730
952,154,25,10,01:32.5,92508
952,154,26,10,01:31.7,91695
952,154,27,10,01:32.1,92059
952,154,28,10,01:32.1,92060
952,154,29,11,01:35.7,95664
952,154,30,15,01:49.5,109509
952,154,31,13,01:30.9,90877
952,154,32,12,01:30.5,90520
952,154,33,12,01:32.3,92330
952,154,34,12,01:30.9,90872
952,154,35,12,01:30.9,90906
952,154,36,13,01:36.8,96783
952,154,37,15,01:44.1,104116
952,154,38,19,02:03.6,123648
952,154,39,18,01:29.9,89851
952,154,40,18,01:29.2,89217
952,154,41,18,01:29.0,88974
952,154,42,18,01:29.4,89415
952,154,43,17,01:29.7,89696
952,154,44,17,01:29.7,89746
952,154,45,17,01:30.0,89974
952,154,46,16,01:30.6,90586
952,154,47,16,01:30.1,90061
952,154,48,16,01:30.0,90001
952,154,49,16,01:30.4,90416
952,154,50,16,01:31.7,91742
952,154,51,16,01:31.6,91581
952,154,52,16,01:31.9,91948
952,154,53,16,01:31.8,91751
952,154,54,16,01:32.9,92909
952,154,55,16,01:33.4,93395
952,154,56,15,01:39.7,99704
952,826,1,11,02:04.7,124694
952,826,2,11,02:11.3,131289
952,826,3,11,02:03.3,123253
952,826,4,11,01:33.5,93475
952,826,5,11,01:32.7,92687
952,826,6,11,01:32.3,92310
952,826,7,11,01:32.0,91987
952,826,8,13,01:35.0,95034
952,826,9,15,01:36.1,96067
952,826,10,19,01:51.1,111148
952,826,11,19,01:32.2,92193
952,826,12,17,01:32.1,92080
952,826,13,16,01:32.2,92175
952,826,14,16,01:32.0,91994
952,826,15,16,01:32.7,92707
952,826,16,15,01:33.0,92966
952,826,17,14,01:32.6,92637
952,826,18,14,01:33.1,93061
952,826,19,14,01:32.6,92631
952,826,20,14,01:32.6,92599
952,826,21,13,01:32.9,92892
952,826,22,14,01:33.3,93281
952,826,23,14,01:32.4,92402
952,826,24,14,01:32.8,92822
952,826,25,14,01:35.8,95787
952,826,26,17,01:48.8,108756
952,826,27,17,01:30.2,90238
952,826,28,17,01:30.5,90480
952,826,29,16,01:31.0,91022
952,826,30,16,01:31.3,91293
952,826,31,15,01:31.4,91371
952,826,32,15,01:31.6,91598
952,826,33,13,01:31.2,91222
952,826,34,13,01:30.7,90687
952,826,35,13,01:30.7,90665
952,826,36,12,01:30.5,90506
952,826,37,11,01:30.7,90700
952,826,38,11,01:30.5,90461
952,826,39,11,01:30.6,90631
952,826,40,10,01:30.7,90744
952,826,41,10,01:30.5,90485
952,826,42,9,01:30.5,90456
952,826,43,9,01:30.6,90578
952,826,44,9,01:30.7,90670
952,826,45,9,01:30.5,90490
952,826,46,9,01:30.9,90856
952,826,47,9,01:31.1,91058
952,826,48,9,01:31.0,91039
952,826,49,9,01:31.3,91308
952,826,50,10,01:33.1,93066
952,826,51,10,01:34.5,94503
952,826,52,11,01:48.0,107958
952,826,53,11,01:26.9,86948
952,826,54,11,01:28.4,88389
952,826,55,11,01:29.9,89872
952,826,56,11,01:29.4,89358
952,826,57,11,01:29.6,89627
952,826,58,11,01:31.7,91736
952,826,59,11,01:29.8,89759
952,826,60,11,01:29.7,89697
952,826,61,11,01:29.9,89881
952,826,62,10,01:31.0,90950
952,826,63,10,01:30.6,90553
952,826,64,10,01:30.3,90287
952,826,65,10,01:31.7,91693
952,807,1,12,02:05.3,125281
952,807,2,12,02:11.2,131187
952,807,3,12,02:03.3,123291
952,807,4,12,01:33.4,93406
952,807,5,12,01:32.9,92900
952,807,6,12,01:32.4,92364
952,807,7,12,01:32.0,91997
952,807,8,11,01:31.8,91810
952,807,9,11,01:31.9,91927
952,807,10,10,01:35.5,95507
952,807,11,17,01:50.0,109970
952,807,12,15,01:32.5,92453
952,807,13,14,01:31.8,91839
952,807,14,14,01:33.1,93092
952,807,15,13,01:32.5,92482
952,807,16,12,01:32.1,92113
952,807,17,12,01:33.0,93032
952,807,18,12,01:32.0,92038
952,807,19,12,01:32.1,92127
952,807,20,12,01:32.3,92286
952,825,1,13,02:06.7,126702
952,825,2,13,02:10.3,130305
952,825,3,13,02:03.2,123182
952,825,4,13,01:33.4,93420
952,825,5,13,01:33.2,93233
952,825,6,13,01:32.3,92347
952,825,7,13,01:32.2,92178
952,825,8,12,01:32.6,92649
952,825,9,12,01:32.6,92617
952,825,10,13,01:36.1,96146
952,825,11,18,01:50.4,110381
952,825,12,16,01:31.7,91737
952,825,13,15,01:32.3,92302
952,825,14,15,01:32.3,92257
952,825,15,15,01:33.0,93002
952,825,16,14,01:33.0,93026
952,825,17,13,01:32.6,92636
952,825,18,13,01:33.0,92971
952,825,19,13,01:32.6,92601
952,825,20,13,01:32.6,92561
952,825,21,12,01:32.4,92404
952,825,22,12,01:32.5,92526
952,825,23,13,01:33.4,93408
952,825,24,13,01:32.7,92738
952,825,25,13,01:32.9,92911
952,825,26,12,01:32.9,92857
952,825,27,12,01:32.4,92383
952,825,28,12,01:32.4,92418
952,825,29,12,01:32.8,92846
952,825,30,12,01:36.2,96174
952,825,31,18,01:49.5,109494
952,825,32,18,01:30.3,90348
952,825,33,17,01:31.2,91233
952,825,34,16,01:31.1,91100
952,825,35,16,01:31.6,91577
952,825,36,15,01:31.6,91553
952,825,37,14,01:31.8,91771
952,825,38,14,01:31.4,91442
952,825,39,13,01:31.1,91116
952,825,40,13,01:31.5,91541
952,825,41,13,01:31.1,91137
952,825,42,13,01:31.6,91594
952,825,43,13,01:31.7,91732
952,825,44,13,01:31.9,91869
952,825,45,13,01:31.9,91919
952,825,46,12,01:35.8,95751
952,825,47,12,01:32.4,92372
952,825,48,12,01:33.6,93642
952,825,49,12,01:33.3,93323
952,825,50,12,01:32.0,92017
952,825,51,12,01:32.0,91962
952,825,52,13,01:34.1,94110
952,825,53,13,01:32.5,92470
952,825,54,13,01:32.5,92546
952,825,55,15,01:36.9,96920
952,825,56,16,01:48.6,108630
952,825,57,15,01:28.7,88716
952,825,58,15,01:29.1,89134
952,825,59,15,01:28.9,88898
952,825,60,15,01:29.0,88985
952,825,61,15,01:29.3,89323
952,825,62,15,01:29.7,89665
952,825,63,15,01:29.5,89455
952,825,64,15,01:32.6,92633
952,825,65,14,01:32.7,92734
952,821,1,14,02:07.2,127235
952,821,2,14,02:10.6,130590
952,821,3,14,02:02.8,122829
952,821,4,14,01:33.6,93598
952,821,5,14,01:33.4,93388
952,821,6,14,01:32.6,92588
952,821,7,14,01:32.0,92011
952,821,8,14,01:34.2,94192
952,821,9,14,01:33.8,93795
952,821,10,12,01:32.5,92493
952,821,11,8,01:32.3,92280
952,821,12,7,01:31.6,91620
952,821,13,5,01:31.9,91900
952,821,14,5,01:32.1,92059
952,821,15,6,01:32.9,92872
952,821,16,6,01:35.5,95477
952,821,17,17,01:52.6,112587
952,821,18,16,01:32.1,92059
